Cd. Cardel,Fedex,Emiliano Zapata Núm. 78,Rguez Clara y Martires 7 de Enero,Col.Centro,Ciudad Cardel,Veracruz,91680,09:00,14:30,,,09:00,14:00,,,,2969623258,,,,19.3697761,-96.3705468,Fedex,VERP
Ciudad Industrial,Fedex,Av. Fidelidad Lt 3 Mz4 Núm. S/N,Carret. Fed. Ver-Jalapa,C.Ind.Bruno Pagliani,Veracruz,Veracruz,91697,09:00,14:00,,,09:00,15:00,,,,2299209252,,,,19.1651304,-96.2250647,Fedex,VERL
Collado (Veracruz),Fedex,Collado Núm. 492,La Fragua y Diaz Miron,Col.Ignacio Zaragoza,Veracruz,Veracruz,91700,08:00,20:00,,,08:00,15:00,,,,2299354697,,,,19.1800694,-96.1336395,Fedex,VERZ
Allende,Fedex,Av. Allende Núm. 2447,V. de la Cadena y Carlos Cruz,Col. Centro,Veracruz,Veracruz,91700,09:00,14:00,,,09:00,15:00,,,,2299312761,,,,19.1891708,-96.1389346,Fedex,VERC
Historica,Fedex,Av. Ignacio Allende Núm. 1500,Zamora y Arista,Col. Centro,Veracruz,Veracruz,91700,09:00,20:00,,,08:00,15:00,,,,2299381242,,,,19.1964735,-96.1437127,Fedex,VERM
Villa Rica,Fedex,Av. Rafael Cuervo # 1270; local 2. Col. Astilleros,FedEx World Service Center,Astilleros,Veracruz,Veracruz,91800,09:00,14:00,,,09:00,15:00,,,,2291004404,,,,19.21481,-96.1885973,Fedex,VERX
Norte (Ver),Fedex,Carmen Pérez Núm. 672,Constituyentes y Matamoros,Col. Los Pinos,Veracruz,Veracruz,91870,09:00,14:00,,,09:00,15:00,,,,2291651030,,,,19.2049275,-96.1610166,Fedex,VERK
Miguel Alemán (Veracruz),Fedex,Prol. Miguel Alemán Núm. 2384,Armada de México y Colegio Militar,Col. Candido Aguilar,Veracruz,Veracruz,91916,08:00,20:00,,,08:00,15:00,,,,2299375243,,,,19.1658724,-96.1360392,Fedex,VERJ
España (Veracruz),Fedex,Av.  España Núm. 137-C,Colon y Freyre,Fracc Reforma,Veracruz,Veracruz,91919,09:00,14:00,,,09:00,15:00,,,,2299372078,,,,19.1726668,-96.127108,Fedex,VERF
Tuxpan,Fedex,Genaro Rodriguez Núm. 1,Entre Av. Juárez y Av. Independencia,Col. Centro Tuxpan,Tuxpan De Rodriguez Cano,Veracruz,92800,09:00,19:00,,,09:00,14:00,,,,7838344874,,,,20.9513691,-97.4023206,Fedex,PAZD
Arteaga,Fedex,Gonzalez Ortega Núm. 29-A,Colon y Fausto Vega,Col. Centro,Tuxpan De Rodriguez Cano,Veracruz,92800,09:00,18:00,,,09:00,14:00,,,,7835551471,,,,20.9546273,-97.4034027,Fedex,PAZE
Centro Obrera (Poza Rica ),Fedex,Av.  6 Norte S/N,8 Norte y Heriberto Kehoe,Col. Obrera,Poza Rica (Poza Rica De Hidalgo),Veracruz,93260,09:00,18:00,,,09:00,14:00,,,,7828229945,,,,20.527082,-97.4608599,Fedex,PAZC
Central Poza Rica,Fedex,Alamo Y Puebla Núm. S/N,Alamo esquina Puebla,Col. Palma Sola,Poza Rica (Poza Rica De Hidalgo),Veracruz,93320,09:00,19:00,,,08:00,14:00,,,,7828241616,,,,20.5414447,-97.4676714,Fedex,PAZB
Gutierrez Zamora,Fedex,Carretera Federal Poza Rica-Nautla S/N,18 de Marzo y Tamaulipas,Col. 1 De Mayo,Gutierrez Zamora,Veracruz,93550,09:00,13:30,,,09:00,13:00,,,,7668451904,,,,20.4459586,-97.0921226,Fedex,PAZCG
Martinez Centro,Fedex,Javier Mina Núm. 402,Calle Mina y Melchor Ocampo,Col. Centro,Martinez De La Torre,Veracruz,93600,09:00,19:00,,,09:00,14:00,,,,2323240178,,,,20.0644491,-97.0523155,Fedex,IZTC
San Rafael; Veracruz,Fedex,Rivera del Río No. 34,Entre Justo Sierra y Diaz Mirón,Centro San Rafael,San Rafael,Veracruz,93620,09:00,14:00,,,09:00,14:00,,,,2323250765,,,,20.1912211,-96.8666739,Fedex,IZTCS
Panuco,Fedex,Boulevard Allende Núm. S/N,Ignacio de la Llave e Hidalgo,Col. Zona Centro,Panuco,Veracruz,93990,09:00,15:30,,,10:00,13:00,,,,8462560188,,,,22.0594686,-98.1781731,Fedex,TAMP
Huatusco,Fedex,Av. 5 de Oriente Num 710,Calles 5 y 9,Col. Centro,Huatusco,Veracruz,94100,09:30,15:00,,,09:30,14:00,,,,2731023060,,,,19.1479461,-96.9608335,Fedex,PUHCS
Boca del Río,Fedex,Av. Habaneras S/N,Esq. Jardines de Virginia,Jardines de Virginia,Boca de Río,Veracruz,94294,09:00,14:00,,,09:00,15:00,,,,2299229360,,,,19.1550904,-96.1092647,Fedex,VERB
Costa Verde Urano,Fedex,Av. Urano  Núm. 1080 Local 6 y 7,Casi con Juan Pablo Il,Jardines De Virginia,Boca de Río,Veracruz,94294,09:00,20:00,,,09:00,15:00,,,,2299218683,,,,19.159897,-96.117023,Fedex,VERQ
Orizaba Centro,Fedex,Sur 13 Núm. S/N,Oriente 6 y 8,Col. Centro,Orizaba,Veracruz,94300,09:00,20:00,,,09:00,14:00,,,,2727242942,,,,18.847122,-97.0989347,Fedex,PUHF
Orizaba Central AU,Fedex,Norte 7  441-C,Esquina Poniente 8,Col. Centro Poniente,Orizaba,Veracruz,94350,09:00,20:00,,,09:00,14:00,,,,2727256631,,,,18.8511399,-97.1103828,Fedex,PUHE
Cordoba Zocalo,Fedex,Av. 5 Núm. 1501,Calles 15 y 17,Col. Centro,Cordoba,Veracruz,94500,09:00,18:00,,,09:00,14:00,,,,2717144101,,,,18.8892258,-96.9311142,Fedex,PUHD
Cordoba Centro,Fedex,Av. 3 Núm. 400,Calles 4 y 6 Esquina,Col. Centro,Cordoba,Veracruz,94500,08:00,19:00,,,08:00,14:00,,,,2717121802,,,,18.8951938,-96.937038,Fedex,PUHC
Cordoba Central,Fedex,Prolongacion Av. 4 Núm. S/N,Calles 39 y Othon Arroniz,Col. Puente Bejuco,Cordoba,Veracruz,94690,08:00,19:00,,,08:00,14:00,,,,2717148242,,,,18.8822318,-96.9190666,Fedex,PUHB
Tierra Blanca,Fedex,Av. Aquiles Serdan Núm. S/N,Serdan y 5 de Mayo,Col. Centro,Tierra Blanca,Veracruz,95100,09:00,19:00,,,09:00,14:00,,,,2747430915,,,,18.4488335,-96.3584433,Fedex,PQMD
Alvarado,Fedex,Ignacio De La Llave Núm. 881,Carret. Costera del Golfo y Jesus Carran,Centro,Alvarado,Veracruz,95270,08:30,14:00,,,08:30,14:00,,,,2979731006,,,,18.774753,-95.7625454,Fedex,VERS
Tres Valles,Fedex,Ruiz Cortinez 111,FedEx World Service Center,Col. Centro,Tres Valles,Veracruz,95300,09:00,14:00,,,09:00,14:00,,,,2888851733,,,,18.242539,-96.134193,Fedex,PQMCT
Cosamaloapan,Fedex,Aquiles Serdan Núm. 65,Azueta y Blvd Miguel Aleman,Col. Centro,Cosamaloapan De Carpio,Veracruz,95400,08:00,20:00,,,08:00,15:00,,,,2885551683,,,,18.3642471,-95.7921061,Fedex,VERO
Villa Isla,Fedex,General Anaya Núm. 74,Entre Raul Sandoval y 5 de Mayo,Col. Centro,Isla,Veracruz,95640,09:00,18:00,,,09:00,14:00,,,,2818724951,,,,18.0293933,-95.5303635,Fedex,PQMCV
San Andres Tuxtla,Fedex,Av  Juarez Núm. 762-B,Carr. Costera del Golfo y Vallarta,Col. Centro,San Andres Tuxtla,Veracruz,95700,09:00,20:00,,,09:00,15:00,,,,2949423430,,,,18.4515475,-95.2183181,Fedex,SNQC
Acayucan Terminal,Fedex,Manuel Acuña Núm. S/N,Hidalgo y Abasolo,Col. Tamarindo,Acayucan,Veracruz,96049,09:00,14:00,,,10:00,15:00,,,,9242451029,,,,17.948166,-94.905998,Fedex,MTTF
Hidalgo Centro,Fedex,Hidalgo Núm. 106,Colegio Militar y Corregidora,Coatzacoalcos Centro,Coatzacoalcos,Veracruz,96400,09:00,20:00,,,09:00,17:00,,,,9212129333,,,,18.1461613,-94.4117253,Fedex,MTTB
Zaragoza,Fedex,Zaragoza Núm. 1204,Pedro Moreno y Matamoros,Col. Centro,Coatzacoalcos,Veracruz,96400,09:00,20:00,,,09:00,17:00,,,,9212147813,,,,18.1382561,-94.461691,Fedex,MTTD
Capco (Coatzacoalcos),Fedex,Carretera  Transismica Núm. Km 7,Corregidora y Avila Camacho,Col. Nueva Obrera,Coatzacoalcos,Veracruz,96598,09:00,13:00,,,09:00,17:00,,,,9212157580,,,,18.1133805,-94.4484088,Fedex,MTTC
Agua Dulce,Fedex,Prolongacion Blasillo Núm. S/N,Fco y Madero y Prol.Blasillo,Col. Cuatro Caminos,Agua Dulce,Veracruz,96660,09:00,14:00,,,09:00,14:00,,,,9232333180,,,,18.1372645,-94.152848,Fedex,MTTE
Minatitlan,Fedex,Lerdo De Tejada Núm. 11,Entre constitución y G.Zamora,Col. Centro,Minatitlan,Veracruz,96700,09:00,20:00,,,09:00,15:00,,,,9222210177,,,,18.0138245,-94.5830443,Fedex,MTTJ
Minatitlan Veracruz,Fedex,Buenos Aires Núm. 31,Justo Sierra y Madrid,Col. Nueva Mina,Minatitlan,Veracruz,96760,09:00,20:00,,,09:00,20:00,,,,9222210177,,,,17.9898052,-94.5682067,Fedex,MTTG
Las Choapas,Fedex,Blvrd Antonio M. Quirasco S/N,Entre Agua Dulce y Nanchital.,Campo Nuevo,Las Choapas,Veracruz,96980,09:00,14:00,,,09:00,14:00,,,,9232370772,,,,17.926295,-94.0944693,Fedex,MTTCC
Merida Centro,Fedex,Calle 67 Núm. 588,Por 70 Esquina,Col. Centro,Mérida,Yucatan,97000,07:00,20:00,,,09:00,14:00,,,,9999240806,,,,20.9637552,-89.6308107,Fedex,MIDD
Merida Cupules,Fedex,Av. Cupules Núm. 503,Por 60 y 62,Col. Alcala Martin,Mérida,Yucatan,97050,08:00,19:00,,,09:00,14:00,,,,9999252855,,,,20.9880059,-89.6203709,Fedex,MIDE
Alta Brisa,Fedex,Calle 26 Núm. 202 Local 4,Por 7 y 15,Fracc. Altabrisa,Mérida,Yucatan,97133,09:00,19:30,,,09:00,14:00,,,,9999306144,,,,21.0148383,-89.5843638,Fedex,MIDG
Xtabay,Fedex,Calle 20 Núm. 45-C; local 6,Por 41 y 43,Col. Leandro Valle,Mérida,Yucatan,97143,09:00,19:30,,,09:00,14:30,,,,999533400,,,,20.9954626,-89.5712669,Fedex,MIDCM
Merida Oriente,Fedex,Calle 14. Núm. 150 - C,Por 65 y 17,Miraflores,Mérida,Yucatan,97179,09:00,19:00,,,09:00,14:00,,,,9999830277,,,,20.9587935,-89.5914855,Fedex,MIDF
Terranova,Fedex,Av. Mérida 2000 #319,Por 13 y 19,Terranova Chuburna,Mérida,Yucatan,97203,08:00,23:00,,,08:00,15:00,,,,9999810434,,,,21.0199747,-89.6510415,Fedex,TUYCT
Merida Aeropuerto,Fedex,81 A o Avenida Aviación Núm. 817,Por 108 y 110,Col. Sambula,Mérida,Yucatan,97250,08:00,19:00,,,09:00,14:00,,,,9999461614,,,,20.9488311,-89.6503936,Fedex,MIDC
Zacatecas,Fedex,Blvd. Adolfo Lopez Mateos 109-B,Del Plomo,Col. Centro,Zacatecas,Zacatecas,98000,09:00,14:00,,,09:00,14:00,,,,4929241691,,,,22.7674639,-102.5651847,Fedex,ZCLB
América Fresnillo,Fedex,Calle Ensaye Núm. 28,Garcia Salinas y América,Centro Fresnillo,Fresnillo,Zacatecas,99000,09:00,15:00,,,09:00,14:00,,,,4939313430,,,,23.1734223,-102.8698874,Fedex,ZCLF
Aeropuerto,Fedex,Irapuato Núm. 188-P,Merida y Matilde Marques,Peñon De Los Baños,México,Distrito Federal,02080,09:00,18:00,,,09:00,14:00,,,,5557842777,,,,19.4684921,-99.1807493,Fedex,CZACP
Maria Ahumada,Fedex,Av. Maria Ahumada de Gómez Núm. 30 Local 2,Prolongación Hidalgo y Metalisteria,Fracc. La Frontera,Villa de Alvarez,Colima,28970,09:00,19:00,,,09:00,14:00,,,,3126909034,,,,19.270686,-103.73318,Fedex,ZLOCC
Pablo Silva,Fedex,Av. Pablo Silva Garcia Núm. 903 Local A,Aragones y Puerto de Veracrúz,Fracc. Los Olivos,Villa de Alvarez,Colima,28970,09:00,19:00,,,09:00,14:00,,,,3121590813,,,,19.245708,-103.757706,Fedex,ZLOCB
Celaya,Fedex,Juan José Torres Landa 107-15 Isla E,Centro Comercial Tecnológico,Galerias Tecnológico,Celaya,Guanajuato,38010,10:00,19:00,,,09:00,14:00,,,,4612161600,,,,20.5367348,-100.8235875,Fedex,QROCS
CAPU,Fedex,Blvrd Norte Núm. 4222,Carmen Serdan y Blvd. la Pedrera,La Pedrera,Puebla,Puebla,72050,09:30,14:00,,,10:00,14:00,,,,2222204231,,,,19.0750742,-98.2054958,Fedex,PBCF
Centro Sur,Fedex,Blvd. Bernardo Quintana 9740 - 2,Entre Centro Sur y Gomez Morin,Col. Centro Sur,Querétaro,Queretaro,76090,09:00,19:00,,,09:00,14:00,,,,4422291297,,,,20.5611275,-100.358258,Fedex,QROCI
Playa del Carmen,Fedex,Av. Juárez Num. 253 local 2,Entre 35 y 40 Av. Norte,Col. Centro,Playa del Carmen,Quintana Roo,77710,09:00,19:00,,,09:00,14:00,,,,9848035578,,,,20.6263435,-87.0812147,Fedex,CUNCM
Ciudad Industrial,Estafeta,Julio Diaz Torre #201 A-4,,Ciudad Industrial,Aguascalientes,Aguascalientes,20290,9:00,14:00,,,10:00,13:00,,,,(449) 971 00 34,,,,21.835601,-102.279985,Estafeta,EM1GAGU569
Centro,Estafeta,Av. Adolfo López Mateos #429 Int 2,,Centro,Aguascalientes,Aguascalientes,20000,9:30,14:00,,,10:00,13:00,,,,(449) 916 46 83,,,,21.877236,-102.30111,Estafeta,EM1GAGU117
Trojes de Alonso,Estafeta,Av. Independencia #2351 Int 24,,Trojes de Alonso,Aguascalientes,Aguascalientes,20116,9:30,14:00,,,10:00,13:00,,,,(449) 912 66 36,,,,21.924251,-102.294168,Estafeta,EM1GAGU005
Fracc. La Nueva España,Estafeta,Av. De Los Maestros #2615 Loc 26,,Fracc. La Nueva España,Aguascalientes,Aguascalientes,20205,9:30,14:00,,,10:00,13:00,,,,(449) 250 06 05,,,,21.85886,-102.3151212,Estafeta,EMCGAGU13A
Inova,Estafeta,Los Paredones S/N,,Inova,Cabo San Lucas,Baja California Sur,23474,9:00,17:00,,,10:00,13:00,,,,(624) 143 31 00,,,,22.90253,-109.92023,Estafeta,EM6GCSL088
Zona Hotelera San José del Cabo,Estafeta,Carretera Transpeninsular ,Km.31.5;  L.15 y 16,Zona Hotelera San José del Cabo,San José del Cabo,Baja California Sur,23400,9:00,17:00,,,10:00,13:00,,,,(624) 142 55 51,,,,23.0426363,-109.7060468,Estafeta,EM6GSJD644
La Veredas,Estafeta,Carr. Transpeninsular ,Km.41.5 Bodega 5,La Veredas,San José del Cabo,Baja California Sur,23435,9:00,17:00,,,10:00,13:00,,,,(624) 142 22 55,,,,23.1611365,-109.7123157,Estafeta,EM5GSJD44A
Las Palmas,Estafeta,Francisco J Mujica S/N LOC 4,,Las Palmas,La Paz,Baja California Sur,23070,9:00,18:30,,,10:00,13:00,,,,(612) 122 42 31,,,,24.130064,-110.313746,Estafeta,EM5GLAP09B
Cuauhtémoc,Estafeta,Calle 31 #101 L.2,,Cuauhtémoc,Cd. del Carmen,Campeche,24170,9:00,13:00,,,9:00,13:00,,,,(938) 382 32 93,,,,18.640857,-91.827089,Estafeta,EM3FCME008
Compositores,Estafeta,Consuelo Velázquez #4,,Compositores,Cd. del Carmen,Campeche,24154,9:00,13:00,,,10:00,13:00,,,,(938) 286 49 00,,,,18.646867,-91.792757,Estafeta,EM3FCME706
Area Ah Kim Pech Sector Fundadores,Estafeta,Av Maria Lavalle Urbina ,Mza K Lt 11-13 Local 3,Area Ah Kim Pech Sector Fundadores,Campeche,Campeche,24014,9:00,17:00,,,10:00,13:00,,,,(981) 811 27 58,,,,19.8532947,-90.5273753,Estafeta,EM3FCPE077
Barrio San José,Estafeta,Allende #105,,Barrio San José,Campeche,Campeche,24040,10:30,18:00,,,10:00,13:00,,,,(981) 811 71 70,,,,19.832442,-90.540938,Estafeta,EM3FCPE952
Centro,Estafeta,Calle 5a Sur y 6a Poniente #664,,Centro,Tuxtla Gutiérrez,Chiapas,29000,9:00,14:00,,,10:00,13:00,,,,(961) 611 29 81,,,,16.7503692,-93.1237628,Estafeta,EM3DTGZ053
Barrio de Guadalupe,Estafeta,5a Av Pte Nte Esq. 1a Calle ,Nte Pte S/N,Barrio de Guadalupe,Comitán,Chiapas,30020,9:00,15:00,,,10:00,13:00,,,,(963) 110 72 85,,,,16.250646,-92.141077,Estafeta,EM3DCMN280
Centro,Estafeta,Calle Francisco I. Madero #24 - A,,Centro,San Cristobal de las Casas,Chiapas,29200,9:00,15:00,,,10:00,13:00,,,,(967) 674 64 81,,,,16.73697368,-92.6302439,Estafeta,EM3DSCL148
Centro,Estafeta,3a. Av. Norte L.1,,Centro,Tapachula,Chiapas,30700,9:00,15:00,,,10:00,13:00,,,,(962) 118 33 46,,,,14.9113344,-92.277941,Estafeta,EM3DTAP750
San Francisco Sabinal,Estafeta,Periferico Norte Poniente #457 L.16,,San Francisco Sabinal,Tuxtla Gutiérrez,Chiapas,29020,9:00,18:00,,,10:00,13:00,,,,(961) 615 52 15,,,,16.7578811,-93.1437384,Estafeta,EM3DTGZ714
Terán,Estafeta,Calz. Emiliano Zapata #940 A,,Terán,Tuxtla Gutiérrez,Chiapas,29050,9:00,18:00,,,10:00,13:00,,,,(961) 671 87 82-85,50620,,,16.7457405,-93.164045,Estafeta,EM3DTGZ581
Parque industrial Los Mangos,Estafeta,Av. Industrial Robles Bodega 21,,Parque industrial Los Mangos,Tapachula,Chiapas,30798,9:00,18:00,,,10:00,13:00,,,,(962) 628 32 47,,,,14.9113344,-92.277941,Estafeta,EM3DTAP047
Ciudad Hidalgo,Estafeta,Av. Central Norte #38,,Ciudad Hidalgo,Cd. Hidalgo,Chiapas,30840,9:30,17:30,,,10:00,13:00,,,,(962) 698 09 02,,,,14.681991,-92.150839,Estafeta,EM3DCHC261
Centro,Estafeta,Av. 5ta. Norte #603 Y 605,,Centro,Cd. Delicias,Chihuahua,33000,9:00,13:00,,,9:00,13:00,,,,(639) 472 24 83,,,,28.2001645,-105.4726434,Estafeta,EM1DDLS126
Centro,Estafeta,Calle  3a. #627,,Centro,Cd. Cuauhtémoc,Chihuahua,31500,9:00,13:00,,,9:00,13:00,,,,(625) 581 26 65,,,,28.405804,-106.86365,Estafeta,EM1DCCH704
Marmol Viejo,Estafeta,Blvd. Fuentes Mares #8401 int 2,,Marmol Viejo,Chihuahua,Chihuahua,31063,9:00,16:30,,,10:00,13:00,,,,(614) 420 36 19,,,,28.6209348,-106.0314336,Estafeta,EMBDCUU05A
Centro,Estafeta,Av. 16 de Septiembre #400-B,,Centro,Cd. Juárez,Chihuahua,32000,9:00,17:00,,,10:00,13:00,,,,(656) 737 10 38,,,,31.7389603,-106.4799938,Estafeta,EMBDCJS02A
Centro,Estafeta,Calle 21 # 7-B,,Centro,Chihuahua,Chihuahua,31000,10:00,18:00,,,10:00,13:00,,,,(614) 410 37 97,,,,28.64233,-106.07127,Estafeta,EMBDCUU47A
Centro,Estafeta,Paseo Bolivar #208 Int A,,Centro,Chihuahua,Chihuahua,31000,10:00,18:00,,,10:00,13:00,,,,(614) 416 22 44,,,,28.63236243,-106.07311103,Estafeta,EM1DCUU336
Magisterial Universidad,Estafeta,Universidad # 2768,,Magisterial Universidad,Chihuahua,Chihuahua,31200,10:00,18:00,,,10:00,13:00,,,,(614) 414 01 90,,,,28.656045,-106.090948,Estafeta,EM1DCUU393
Complejo Industrial Chihuahua,Estafeta,Av. Octavio Paz #179,,Complejo Industrial Chihuahua,Chihuahua,Chihuahua,31109,10:00,18:00,,,10:00,13:00,,,,(614) 481 86 15,,,,28.7244311,-106.1306142,Estafeta,EM1DCUU619
Colinas del Valle,Estafeta,Periferico de la Juventud ,#7500 Int 2,Colinas del Valle,Chihuahua,Chihuahua,31217,10:00,18:00,,,10:00,13:00,,,,(614) 423 50 91,,,,28.383978,-106.72991,Estafeta,EM1DCUU766
Vista Hermosa ,Estafeta,Blvd Fundadores #4055 L-10,,Vista Hermosa ,Saltillo,Coahuila,25017,9:00,14:00,,,10:00,13:00,,,,(844) 430 06 98,,,,25.4118406,-100.944675099999,Estafeta,EMBBSLW98A
Los Llanos,Estafeta,Libramiento Oscar Flores Tapia ,# 167-A,Los Llanos,Arteaga,Coahuila,25354,9:00,18:00,,,10:00,13:00,,,,(844)150 10 00,,,,25.4727183,-100.9033221,Estafeta,EMBBSLW97A
Guadalupe,Estafeta,Av. de los Reyes #1040,,Guadalupe,Monclova,Coahuila,25750,9:30,19:00,,,10:00,13:00,,,,(866) 634 10 17,,,,26.910574,-101.440906,Estafeta,EM1AMVA030
Centro,Estafeta,Calz. Cuauhtemoc Norte #1059 L4,,Centro,Torreón,Coahuila,27000,10:00,18:00,,,10:00,13:00,,,,(871) 717 64 20,,,,25.5511682,-103.4342117,Estafeta,EM1DTRC241
Centro,Estafeta,Calzada Colon 181 Nte Local 2 B,,Centro,Torreón,Coahuila,27000,10:00,18:00,,,10:00,13:00,,,,(871) 712 09 06,,,,25.542971,-103.448742,Estafeta,EM1DTRC618
República Oriente,Estafeta,Blvd. Periférico Luis Echeverría, #851 B7,República Oriente,Saltillo,Coahuila,25280,10:00,18:00,,,10:00,13:00,,,,(844) 416 65 24,,,,25.443947,-100.981832,Estafeta,EM1BSLW045
Torreón Oriente,Estafeta,Blvd. Rodríguez Triana #555-8,,Torreón Oriente,Torreon,Coahuila,27294,10:00,18:00,,,10:00,13:00,,,,(871) 209 00 09,,,,25.353482,-103.304859,Estafeta,EMBDTRC41B
Fracc. Laguna Norte,Estafeta,Perif. Raul López Sánchez KM 10.5,,Fracc. Laguna Norte,Torreón,Coahuila,27100,10:00,19:00,,,10:00,13:00,,,,(871) 793 87 59,,,,25.57948619,-103.43645769,Estafeta,EM1DTRC430
Unión,Estafeta,Av. Insurgentes #507,,Unión,Tecomán,Colima,28130,9:00,14:00,,,10:00,13:00,,,,(313) 324 26 66,,,,18.918625,-103.879089,Estafeta,EM5ATCM177
Tapeixtles,Estafeta,Ballena #S/N,,Tapeixtles,Manzanillo,Colima,28239,9:00,14:00,,,10:00,13:00,,,,(314) 333 70 80,30912,,,19.083323,-104.287781,Estafeta,EM5AZLO183
El Porvenir,Estafeta,Av. Ejercito Nacional 753,,El Porvenir,Colima,Colima,28019,9:00,14:00,,,10:00,13:00,,,,(312) 311 43 38,,,,19.249712 ,-103.694726,Estafeta,EM5ACOL816
ISSSTE,Estafeta,Blvd. Miguel de la Madrid ,#874 Int 9,ISSSTE,Manzanillo,Colima,28230,9:00,18:30,,,10:00,13:00,,,,(314) 333 76 53,,,,19.094542,-104.318459,Estafeta,EM5AZLO08A
Centro,Estafeta,Av. San Fernando #496,,Centro,Colima,Colima,28000,9:00,19:00,,,10:00,13:00,,,,(312) 314 12 17,,,,19.2461818,-103.7146783,Estafeta,EM5ACOL012
Mexicaltzingo,Estafeta,Calz. de La Viga #1828 B,,Mexicaltzingo,Iztapalapa,Distrito Federal,09099,11:00,20:00,,,10:00,14:00,,,,(55) 5582 11 47,,,,19.359041,-99.121897,Estafeta,EM2AMEX498
Federal,Estafeta,Aviación Comercial #20,,Federal,Venustiano Carranza,Distrito Federal,15700,10:00,23:00,,,10:00,14:00,,,,(55) 5785 87 90,,,,19.421631,-99.093884,Estafeta,EM2AMEX099
Florida,Estafeta,Av. Insurgentes Sur #1768 A,,Florida,Álvaro Obregón,Distrito Federal,01030,10:00,19:00,,,10:00,14:00,,,,(55) 5662 40 82,,,,19.3581565,-99.1838109,Estafeta,EM2AMEX482
Vallejo,Estafeta,Calz. de los Misterios #364,,Vallejo,Gustavo A. Madero,Distrito Federal,07870,10:00,19:00,,,10:00,14:00,,,,(55) 5517 93 46,,,,19.4680034,-99.1252593,Estafeta,EM2AMEX477
Del Valle,Estafeta,Av. Eugenia #101 A,,Del Valle,Benito Juárez,Distrito Federal,03100,10:00,19:00,,,,,,,,(55) 5523 45 14,,,,19.388586,-99.174073,Estafeta,EM2AMEX542
Anzures,Estafeta,Av. Mariano Escobedo #450 C,,Anzures,Miguel Hidalgo,Distrito Federal,11590,10:00,19:00,,,10:00,14:00,,,,(55) 5254 18 18,,,,19.431894,-99.182556,Estafeta,EM2AMEX380
Chapultepec Morales,Estafeta,Av. Presidente Mazarik #157 B,,Chapultepec Morales,Miguel Hidalgo,Distrito Federal,11570,11:00,20:00,,,10:00,14:00,,,,(55) 5250 23 50,,,,19.431489,-99.1879,Estafeta,EM2AMEX492
Del Valle,Estafeta,Av. Universidad #909,,Del Valle,Benito Juárez,Distrito Federal,03100,11:00,20:00,,,10:00,14:00,,,,(55) 5524 70 77,,,,19.370005,-99.165464,Estafeta,EM2AMEX643
Lomas de Sta. Fe,Estafeta,Vasco de Quiroga #3900 Int. 17 D,,Lomas de Sta. Fe,Cuajimalpa,Distrito Federal,05320,11:00,21:00,,,,,,,,(55) 5292 71 48,,,,19.361038,-99.279327,Estafeta,EM2AMEX720
San Pablo Xalpa,Estafeta,Av. San Pablo Xalpa #331,,San Pablo Xalpa,Azcapotzalco,Distrito Federal,02110,8:00,22:00,,,9:00,13:00,,,,(55) 3868 30 23,,,,19.504936,-99.182934,Estafeta,EM2AMEX771
Hipodromo Condesa,Estafeta,Jose Vasconcelos 105,,Hipodromo Condesa,Cuauhtemoc,Distrito Federal,06100,9:00,20:30,,,10:00,13:00,,,,(55) 5242 91 90,,,,19.4092385,-99.1834171,Estafeta,EMEAMEX70A
Juárez,Estafeta,Praga #31,,Juárez,Cuauhtémoc,Distrito Federal,06600,9:00,22:00,,,10:00,13:00,,,,(55) 5208 50 47,,,,19.4237741,-99.1692774,Estafeta,EM2AMEX143
Vertiz Narvarte,Estafeta,Eje Central Lázaro Cárdenas #1072 A,,Vertiz Narvarte,Benito Juárez,Distrito Federal,03600,10:00,18:00,,,,,,,,(55) 5579 99 77,,,,19.377231,-99.148566,Estafeta,EM2AMEX528
Narvarte,Estafeta,Juan Sánchez Azcona #403,,Narvarte,Benito Juárez,Distrito Federal,03020,10:00,18:00,,,,,,,,(55) 5638 02 43,,,,19.3972032,-99.1598111,Estafeta,EM2AMEX472
Del Valle,Estafeta,Av. Insurgentes Sur #598,,Del Valle,Benito Juárez,Distrito Federal,03100,10:00,18:00,,,,,,,,(55) 5536 03 81,,,,19.397591,-99.171014,Estafeta,EM2AMEX473
San Pedro de los Pinos,Estafeta,Av. Revolución #495 A,,San Pedro de los Pinos,Benito Juárez,Distrito Federal,03800,10:00,18:00,,,,,,,,(55) 5277 95 66,,,,19.391031,-99.18589,Estafeta,EM2AMEX516
Ex-Hda. Sn Antonio Coapa,Estafeta,Av. Canal de Miramontes #2600 C 1,,Ex-Hda. Sn Antonio Coapa,Coyoacán,Distrito Federal,04460,10:00,18:00,,,,,,,,(55) 5677 61 42,,,,19.320862,-99.132552,Estafeta,EM2AMEX454
Sta. Ursula Coapa,Estafeta,Calz. de Tlalpan #3177 A,,Sta. Ursula Coapa,Coyoacán,Distrito Federal,04650,10:00,18:00,,,,,,,,(55) 5610 10 19,,,,19.310584,-99.141416,Estafeta,EM2AMEX495
El Yaqui,Estafeta,Carr. México-Toluca Km. 19.5 #3184,,El Yaqui,Cuajimalpa,Distrito Federal,05320,10:00,18:00,,,,,,,,(55) 5813 15 49,,,,19.362671,-99.285941,Estafeta,EM2AMEX648
