Parque Industrial Toluca 2000,Estafeta,Prolongación 4 Norte ,Lote 7 Mza F # 230,Parque Industrial Toluca 2000,Toluca,Mexico,50233,9:00,14:00,,,10:00,13:00,,,,(722) 213 01 49,,,,19.3863722,-99.56562,Estafeta,EM3CTLC162
Santa Clara,Estafeta,Av. Hidalgo Oriente #416 Loc C,,Santa Clara,Toluca,Mexico,50090,9:00,17:30,,,10:00,13:00,,,,(722) 213 26 66,,,,19.28983,-99.6487805,Estafeta,EM3CTLC578
Evolución,Estafeta,Av. López Mateos #334 B,,Evolución,Nezahualcoyotl,Mexico,57700,9:00,19:00,,,10:00,13:00,,,,(55) 5765 00 01,,,,19.402069,-99.027805,Estafeta,EM2AMEX484
Cuauhtemoc Xalostoc,Estafeta,Av. Vía Morelos #425 B,,Cuauhtemoc Xalostoc,Ecatepec de Morelos,Mexico,55310,10:00,18:00,,,,,,,,(55) 5788 12 08,,,,19.531355,-99.074288,Estafeta,EM2AMEX107
Hacienda De Etchegaray,Estafeta,Gustavo Baz #295,,Hacienda De Etchegaray,Naucalpan,Mexico,53300,10:00,18:00,,,,,,,,(55) 5363 44 75,,,,19.496859,-99.226615,Estafeta,EM2AMEX605
Benito Juarez,Estafeta,Av. Chimalhuacan #556,,Benito Juarez,Nezahualcoyotl,Mexico,57000,10:00,18:00,,,,,,,,(55) 5441 01 48,,,,19.39612,-98.994308,Estafeta,EM2AMEX940
Ejidal,Estafeta,Carr. México-Tláhuac #13 A,,Ejidal,Chalco,Mexico,56600,10:00,18:00,,,10:00,13:00,,,,(55) 5973 39 73,,,,19.264703,-98.901512,Estafeta,EM2AMEX680
Centro,Estafeta,Av. 16 de Septiembre #304,,Centro,Cuautitlan Izcalli,Mexico,54800,10:00,18:00,,,10:00,13:00,,,,(55) 5870 05 91,,,,19.665665,-99.18133,Estafeta,EM2AMEX515
Residencial La Luz,Estafeta,Privada de Austria #1,,Residencial La Luz,Cuautitlan Izcalli,Mexico,54713,10:00,18:00,,,10:00,13:00,,,,(55) 5880 67 92,,,,19.697086,-99.204875,Estafeta,EM2AMEX929
19 de Septiembre,Estafeta,Calle 1ro de Septiembre,Mza.33 y Lte.16,19 de Septiembre,Ecatepec de Morelos,Mexico,55070,10:00,18:00,,,10:00,13:00,,,,(55) 5839 55 83,,,,19.6165281,-98.997975,Estafeta,EM2AMEX943
Cd. Azteca 1a Secc,Estafeta,Blvd. de Los Aztecas Mza. 418 ,Lte. 41 L.1,Cd. Azteca 1a Secc,Ecatepec de Morelos,Mexico,55120,10:00,18:00,,,10:00,13:00,,,,(55) 2646 09 46,,,,19.5338214,-99.0183727,Estafeta,EM2AMEX797
El Calvario,Estafeta,Av. Morelos #152 Pte. L. A,,El Calvario,Ecatepec de Morelos,Mexico,55020,10:00,18:00,,,10:00,13:00,,,,(55) 5116 41 62,,,,19.6040162,-99.0534261,Estafeta,EM2AMEX681
Valle Verde,Estafeta,Av. Cuauhtemoc #70,,Valle Verde,Ixtapaluca,Mexico,56577,10:00,18:00,,,10:00,13:00,,,,(55) 2230 40 40,,,,19.3104276,-98.9103405,Estafeta,EMEAMEX25A
Fracc Ind. Alce Blanco,Estafeta,Calle Tres #13 Int. 1 A,,Fracc Ind. Alce Blanco,Naucalpan,Mexico,53370,10:00,18:00,,,10:00,13:00,,,,(55) 5576 68 11,,,,19.4657998,-99.221027,Estafeta,EM2AMEX461
Ciudad Satelite,Estafeta,Av. Circuito Geógrafos #21,Int .2,Ciudad Satelite,Naucalpan,Mexico,53100,10:00,18:00,,,10:00,13:00,,,,(55) 5572 89 07,,,,19.503319,-99.236508,Estafeta,EM2AMEX264
Impulsora Popular Avicola,Estafeta,Av. Central #161,,Impulsora Popular Avi,Nezahualcoyotl,Mexico,57130,10:00,18:00,,,10:00,13:00,,,,(55) 2617 77 43,,,,19.484133,-99.049323,Estafeta,EM2AMEX735
México Tercera Sección Las Palmas,Estafeta,Av. Pantitlán 41 D,,México Tercera Sección Las Palmas,Nezahualcoyotl,Mexico,57440,10:00,18:00,,,10:00,13:00,,,,(55) 5115 73 65,,,,19.410265,-99.052494,Estafeta,EMDAMEX959
Hidalgo,Estafeta,Av. 16 de Septiembre #28 B,,Hidalgo,Nicolás Romero,Mexico,54434,10:00,18:00,,,10:00,13:00,,,,(55) 1660 34 56,,,,19.621667,-99.314987,Estafeta,EMEAMEX26A
Barrio Texcacoa,Estafeta,Av. Insurgentes #26,,Barrio Texcacoa,Tepotzotlán,Mexico,54605,10:00,18:00,,,10:00,13:00,,,,(55) 5876 41 09,,,,19.7125506,-99.2146564,Estafeta,EM2AMEX880
Centro,Estafeta,Allende #103,,Centro,Texcoco,Mexico,56100,10:00,18:00,,,10:00,13:00,,,,(595) 955 04 95,,,,19.5119632,-98.8822304,Estafeta,EM2AMEX270
La Romana,Estafeta,Av. Miguel Hidalgo #24,,La Romana,Tlalnepantla de Baz,Mexico,54030,10:00,18:00,,,10:00,13:00,,,,(55) 5390 63 72,,,,19.5455185,-99.1943772,Estafeta,EM2AMEX931
Puente de Vigas,Estafeta,Av. Adolfo López Mateos #22 L4,,Puente de Vigas,Tlalnepantla de Baz,Mexico,54090,10:00,18:00,,,10:00,13:00,,,,(55) 5362 15 25,,,,19.511819,-99.213825,Estafeta,EM2AMEX106
Fracc. Valle Dorado,Estafeta,Calz. de los Jinetes # 6 L.1,,Fracc. Valle Dorado,Tlalnepantla de Baz,Mexico,54020,10:00,18:00,,,10:00,13:00,,,,(55) 5379 26 41,,,,19.5580983,-99.2169712,Estafeta,EM2AMEX790
San Francisco Chilpan,Estafeta,Av López Portillo Km.18.5 #2 C,,San Francisco Chilpan,Tultitlán,Mexico,54944,10:00,18:00,,,10:00,13:00,,,,(55) 5884 90 91,,,,19.616548,-99.180099,Estafeta,EM2AMEX879
Centro Urbano,Estafeta,Teotihuacan S/N Manz. C-24 H2,,Centro Urbano,Cuautitlan Izcalli,Mexico,54740,10:00,18:00,,,10:00,13:00,,,,(55) 5871 69 24,,,,19.647906,-99.207118,Estafeta,EM2AMEX141
Prado Vallejo,Estafeta,Calz. Vallejo #1136 A,,Prado Vallejo,Tlalnepantla de Baz,Mexico,54170,10:30,19:00,,,10:00,13:00,,,,(55) 5388 22 56,,,,19.506078,-99.158606,Estafeta,EM2AMEX108
Fracc. Valle  Ceylan,Estafeta,Av. Jesús Reyes Heroles #17,Loc. F,Fracc. Valle  Ceylan,Tlalnepantla de Baz,Mexico,54150,10:30,19:00,,,10:00,13:00,,,,(55) 5389 70 76,,,,19.544552,-99.182665,Estafeta,EM2AMEX794
Margarita Maza de Juárez,Estafeta,Benito Juárez Mza.203 Lte.1 A,,Margarita Maza de Juárez,Atizapán de Zaragoza,Mexico,52926,11:00,19:00,,,10:00,13:00,,,,(55) 2484 21 96,,,,19.589534,-99.227004,Estafeta,EM2AMEX951
El Potrero,Estafeta,Blvd Adolfo López Mateos #52A,,El Potrero,Atizapán de Zaragoza,Mexico,52975,11:00,19:00,,,10:00,13:00,,,,(55) 5816 54 98,,,,19.5482147,-99.2378295,Estafeta,EM2AMEX756
Santa Maria Tulpetlac,Estafeta,Av. Vía Morelos #250 B,,Santa Maria Tulpetlac,Ecatepec de Morelos,Mexico,55400,11:00,19:00,,,10:00,13:00,,,,(55) 5776 28 24,,,,19.567967,-99.044214,Estafeta,EM2AMEX349
Los Reyes La Paz,Estafeta,Carr. Federal  México-Puebla ,Km.18.5 L.4,Los Reyes La Paz,Los Reyes La Paz,Mexico,56400,11:00,19:00,,,10:00,13:00,,,,(55) 5855 00 93,,,,19.355374,-98.979675,Estafeta,EM2AMEX521
Tecamac,Estafeta,Libre Mexico-Pachuca Km.38.5-C,,Tecamac,Tecamac De Felipe Villanueva,Mexico,55740,11:00,19:00,,,10:00,13:00,,,,(55) 5934 33 83,,,,19.7122205,-98.9747144,Estafeta,EMEAMEX29A
Lomas San Isidro,Estafeta,Av Puente de Tecamachalco #14 ,Int. 4,Lomas San Isidro,Naucalpan,Mexico,53960,11:00,19:30,,,,,,,,(55) 5520 92 74,,,,19.430401,-99.224601,Estafeta,EM2AMEX406
Periodistas,Estafeta,Vía José López Portillo #37,,Periodistas,Coacalco,Mexico,55700,11:00,20:00,,,,,,,,(55) 5865 04 00,,,,19.630565,-99.08791,Estafeta,EM2AMEX497
Mariano Balleza,Estafeta,Calz. Mariano Balleza S/N,,Mariano Balleza,Dolores Hidalgo,Guanajuato,37800,9:00,14:00,,,10:00,13:00,,,,(418) 182 46 12,,,,21.157303,-100.923875,Estafeta,EMCIDLH773
Centro,Estafeta,Artega #26-A,,Centro,Penjamo,Guanajuato,36900,9:00,14:00,,,10:00,13:00,,,,(469) 692 26 00,,,,20.421791,-101.723905,Estafeta,EM1GPJO286
Valle Alameda,Estafeta,Av. Luís Ferro Medina #41 A,,Valle Alameda,San José Iturbide,Guanajuato,37980,9:00,14:00,,,10:00,13:00,,,,(419) 198 04 94,,,,20.990803,-100.39428,Estafeta,EM1ISJI259
Bellavista,Estafeta,Panuco #304 B,,Bellavista,Salamanca,Guanajuato,36730,9:00,14:00,,,10:00,13:00,,,,(464) 648 98 58,,,,20.5826328,-101.1908841,Estafeta,EM1GSCA066
Ganadera,Estafeta,Av. de los Insurgentes #2242,,Ganadera,Irapuato,Guanajuato,36555,9:00,14:00,,,10:00,13:00,,,,(462) 625 51 88,,,,20.658777,-101.36645,Estafeta,EM1GIRA717
Azteca,Estafeta,Blvd. Torres Landa #4108 Int 4,,Azteca,León,Guanajuato,37520,9:00,14:00,,,10:00,13:00,,,,(477) 711 34 05,,,,21.096662,-101.649796,Estafeta,EMCGLEN12A
Centro,Estafeta,Donato Guerra #102,,Centro,León,Guanajuato,37000,9:00,14:00,,,10:00,13:00,,,,(477) 716 62 90,,,,21.121314,-101.679883,Estafeta,EM1GLEN139
Los Fresnos,Estafeta,Avenida Torres Landa #1805,,Los Fresnos,León,Guanajuato,37390,9:00,14:00,,,10:00,13:00,,,,(477) 715 18 61,,,,21.104114,-101.692036,Estafeta,EM1GLEN381
El Olivar,Estafeta,Blvd Adolfo López Mateos Ote,#1123 A,El Olivar,Celaya,Guanajuato,38070,9:00,14:00,,,10:00,13:00,,,,(461) 612 84 51,,,,20.519738,-100.801101,Estafeta,EM1ICEL060
Cd. Industrial,Estafeta,Av. Tecnológico #685 A,,Cd. Industrial,Celaya,Guanajuato,38010,9:00,14:00,,,10:00,13:00,,,,(461) 611 52 19,42514-6,,,20.54889,-100.821941,Estafeta,EM1ICEL395
Centro,Estafeta,Av. Hidalgo #76,,Centro,San José Iturbide,Guanajuato,37980,9:00,14:00,,,10:00,13:00,,,,(419) 198 06 96,,,,20.996962,-100.38621,Estafeta,EMCISJI814
La Luz,Estafeta,Blvd. Conspiración #13,,La Luz,San Miguel de Allende,Guanajuato,37746,9:00,14:00,,,10:00,13:00,,,,(415) 120 42 04,,,,20.905619,-100.72678,Estafeta,EM1ISMA046
Santa Julia,Estafeta,Díaz Ordaz #1804,,Santa Julia,Irapuato,Guanajuato,36667,9:00,18:00,,,10:00,13:00,,,,(462) 626 60 64,,,,20.681724,-101.348914,Estafeta,EM1GIRA064
El Progreso,Estafeta,Guanajuato #34,,El Progreso,Moroleón,Guanajuato,38820,9:00,18:30,,,10:00,13:00,,,,(445) 458 48 73,,,,20.1280648,-101.1833334,Estafeta,EM1HMRL133
Centro,Estafeta,Conjunto Comercial ,Plaza Colonial S/N L.28,Centro,San Francisco del Rincón,Guanajuato,36300,9:00,18:30,,,10:00,13:00,,,,(476) 743 42 53,,,,21.028726,-101.858767,Estafeta,EM1GSFR219
Los Pastitos,Estafeta,Nejayote #17 D,,Los Pastitos,Guanajuato,Guanajuato,36000,9:00,19:00,,,10:00,13:00,,,,(473) 732 04 66,,,,21.01515,-101.267361,Estafeta,EM1GGTO022
Fracc. Julian De Obregon,Estafeta,Av. Curtidor #102 B,,Fracc. Julian De Obregon,León,Guanajuato,37290,9:00,19:00,,,10:00,13:00,,,,(477) 711 72 44,,,,21.106187,-101.625532,Estafeta,EM1GLEN568
Jardines del Moral,Estafeta,Blvd Adolfo López Mateos #429 ,Int 6,Jardines del Moral,León,Guanajuato,37160,9:00,19:00,,,10:00,13:00,,,,(477) 718 47 71,,,,21.146095,-101.685413,Estafeta,EM1GLEN288
Centro,Estafeta,Blvd Raúl Bailleres #40,L.3 y 4,Centro,Silao,Guanajuato,36100,9:30,14:00,,,10:00,13:00,,,,(472) 723 26 11,,,,20.949867,-101.429842,Estafeta,EM1GSLO206
Parque Industrial Sta Fe Ampliacion,Estafeta,Circuito San Roque Pte,#184-208 M1,Parque Industrial Sta Fe Ampliacion,Silao,Guanajuato,36275,10:00,14:00,,,10:00,13:00,,,,(472) 748 59 00,,,,21.018079,-101.483682,Estafeta,EMCGLEN92A
Arboledas 1a. Seccion,Estafeta,Blvd Adolfo López Mateos Pte,#1016 L.112,Arboledas 1a. Seccion,Celaya,Guanajuato,38060,10:00,19:00,,,,,,,,(461) 615 46 67,,,,20.519474,-100.828323,Estafeta,EMCICEL774
El Coecillo,Estafeta,Monterrey #201 Int 3,,El Coecillo,León,Guanajuato,37260,10:00,19:00,,,10:00,13:00,,,,(477) 713 29 52,,,,21.12244,-101.669559,Estafeta,EM1GLEN389
Fraccionamiento Magallanes,Estafeta,Costera Miguel Alemán #180,Int.8,Fraccionamiento Magallanes,Acapulco,Guerrero,39670,9:00,14:00,,,,,,,,(744) 484 82 70,,,,16.861509,-99.875237,Estafeta,EM3CACA573
Centro,Estafeta,Hidalgo #26 Int.1,,Centro,Acapulco,Guerrero,39300,9:00,14:00,,,,,,,,(744) 483 20 00,,,,16.8480854,-99.910269,Estafeta,EM3CACA169
Hornos,Estafeta,Urdaneta #77 L.2,,Hornos,Acapulco,Guerrero,39355,9:00,14:00,,,10:00,13:00,,,,(744) 486 80 45,,,,16.858241,-99.895346,Estafeta,EM3CACA696
Centro,Estafeta,Av. de los Plateros #186,,Centro,Taxco,Guerrero,40230,9:00,14:00,,,10:00,13:00,,,,(762) 622 64 16,,,,18.558414,-99.598771,Estafeta,EM3CTAX160
Renacimiento,Estafeta,Blvd Vicente Guerrero #3 L-1,,Renacimiento,Acapulco,Guerrero,39715,9:00,14:00,,,10:00,13:00,,,,(744) 466 09 71,,,,16.8950764,-99.832395,Estafeta,EM3CACA26B
Del Seguro,Estafeta,Periférico Sur #26,,Del Seguro,Iguala,Guerrero,40080,9:00,14:00,,,10:00,13:00,,,,(733) 332 85 40,,,,18.334917,-99.536301,Estafeta,EM3CIGU958
Centro,Estafeta,Heróico Colegio Militar #120,,Centro,Zihuatanejo,Guerrero,40880,9:00,14:00,,,10:00,13:00,,,,(755) 554 48 88,,,,17.644975,-101.552735,Estafeta,EM3CZIH075
Centro,Estafeta,Av. Guerrero #54 A,,Centro,Chilpancingo,Guerrero,39000,9:00,15:00,,,10:00,13:00,,,,(747) 471 01 31,,,,17.557791,-99.504811,Estafeta,EM3CCHL085
Centro,Estafeta,Vicente Guerrero S/N Int B,,Centro,Iguala,Guerrero,40000,9:00,18:00,,,10:00,13:00,,,,(733) 332 74 90,,,,18.344712,-99.537393,Estafeta,EM3CIGU063
Lindavista,Estafeta,Cipriano Jaimes Poniente #101,A y B,Lindavista,Cd. Altamirano,Guerrero,40660,9:00,18:30,,,10:00,13:00,,,,(767) 672 14 32,,,,18.355226,-100.670822,Estafeta,EM3CCAO258
Granjas Del Marquez,Estafeta,Blvd. De las Naciones #401,LT-53,Granjas Del Marquez,Acapulco,Guerrero,39890,9:30,14:00,,,10:00,13:00,,,,(744) 116 19 82,,,,16.793962,-99.80755,Estafeta,EM3CACA25B
El Cielito,Estafeta,Carr. Tula Refinería #254-A,Km. 1,El Cielito,Tula de Allende,Hidalgo,42800,9:00,13:00,,,10:00,13:00,,,,(773) 732 38 99,,,,20.053439,-99.334167,Estafeta,EM1ITUA202
Ampliacion Sta. Julia,Estafeta,Puerto Peñasco #107 Int 9,,Ampliacion Sta. Julia,Pachuca,Hidalgo,42080,9:00,14:00,,,10:00,13:00,,,,(771) 713 42 92,,,,20.109128,-98.771187,Estafeta,EM1IPCH362
Alamos,Estafeta,Carr. México-Tuxpan Int B 6,Km.140,Alamos,Tulancingo,Hidalgo,43640,9:00,14:00,,,10:00,13:00,,,,(775) 753 75 21,,,,20.088042,-98.378673,Estafeta,EM1ITUL283
EL Carmen,Estafeta,Libramiento a Cardonal 52,,EL Carmen,Ixmiquilpan,Hidalgo,42300,9:00,18:30,,,10:00,13:00,,,,(759) 723 25 08,,,,20.47944,-99.213236,Estafeta,EM1IIXQ234
Revolución,Estafeta,Av. Revolución #404 Int 1,,Revolución,Pachuca,Hidalgo,42060,10:00,18:30,,,10:00,13:00,,,,(771) 107 16 94,,,,20.119975,-98.737671,Estafeta,EMCIPCH980
Circunvalacion Oblatos,Estafeta,Hacienda Zenzontla,#2194 Int. 2,Circunvalacion Oblatos,Guadalajara,Jalisco,44716,9:00,14:00,,,10:00,13:00,,,,(33) 3643 1612,,,,20.68646,-103.294567,Estafeta,EM5DGDL64A
Juntas,Estafeta,Carr. Tepic Vallarta #5403 ,Int 6,Juntas,Puerto Vallarta,Jalisco,48291,9:00,14:00,,,10:00,13:00,,,,(322) 224 69 02,,,,21.1581365,-100.922803,Estafeta,EM5APVR767
Ayuntamiento,Estafeta,Av. Américas #932 B,,Ayuntamiento,Guadalajara,Jalisco,44620,9:00,14:00,,,10:00,13:00,,,,(33) 3640 33 18,,,,20.694995,-103.373137,Estafeta,EM5DGDL166
Centro,Estafeta,Francisco I. Madero Pte. #964,,Centro,Lagos de Moreno,Jalisco,47400,9:00,14:00,,,10:00,13:00,,,,(474) 403 13 90,,,,21.353545,-101.939865,Estafeta,EM1GLGM178
Centro,Estafeta,Blvd. Díaz Ordaz S/N L.8-1,,Centro,San Juan de Los Lagos,Jalisco,47000,9:00,14:00,,,10:00,13:00,,,,(395) 785 36 77,,,,21.2522258,-102.3277066,Estafeta,EM5FSDL329
Centro,Estafeta,Independencia Nacional #75 ,Int 5,Centro,Autlán,Jalisco,48900,9:00,15:00,,,10:00,13:00,,,,(317) 382 39 00,,,,19.7727973,-104.3580332,Estafeta,EM5AAUT217
San Felipe,Estafeta,Independencia #597,,San Felipe,Atotonilco el Alto,Jalisco,47753,9:00,15:00,,,10:00,13:00,,,,(391) 917 34 73,,,,20.546067,-102.517002,Estafeta,EM5FATL292
Centro,Estafeta,Jesús Delgado #30,,Centro,San Miguel el Alto,Jalisco,47140,9:00,17:00,,,10:00,13:00,,,,(347) 788 21 99,,,,21.0359147,-102.4008726,Estafeta,EM5FSML240
Centro,Estafeta,Hidalgo #318,,Centro,Arandas,Jalisco,47180,9:00,17:30,,,10:00,13:00,,,,(348) 783 19 65,,,,20.7061624,-102.3510341,Estafeta,EM5FARA194
Olimpica,Estafeta,Lateral libramiento ,Luis Donaldo Colosio #122 B,Olimpica,Puerto Vallarta,Jalisco,48330,9:00,18:00,,,10:00,13:00,,,,(322) 223 28 98,,,,20.630664,-105.22799,Estafeta,EM5APVR072
San Michel,Estafeta,González Carnicerito #1282,,San Michel,Tepatitlán,Jalisco,47680,9:00,19:00,,,10:00,13:00,,,,(378) 781 27 77,,,,20.802607,-102.785599,Estafeta,EM5FTTT527
Centro,Estafeta,Del carro #27  D y E,,Centro,Cd. Guzmán,Jalisco,49000,9:00,19:00,,,10:00,13:00,,,,(341) 412 29 82,,,,19.699461,-103.468935,Estafeta,EM5ACGN105
Lomas del Paradero,Estafeta,Av. Revolución #2048,,Lomas del Paradero,Guadalajara,Jalisco,44840,9:00,19:00,,,10:00,13:00,,,,(33) 3659 36 37,,,,20.653502,-103.314468,Estafeta,EM5DGDL462
Sector Juarez,Estafeta,Av. La Paz #1409,,Sector Juarez,Guadalajara,Jalisco,44100,9:00,19:00,,,10:00,13:00,,,,(33) 3826 59 27,,,,20.6701283,-103.35757,Estafeta,EM5DGDL100
Morelos,Estafeta,Av. 8 de Julio #1771 A,,Morelos,Guadalajara,Jalisco,44910,9:00,19:00,,,10:00,13:00,,,,(33) 3812 05 26,,,,20.650182,-103.359976,Estafeta,EM5DGDL457
Vallarta Poniente,Estafeta,Av. Vallarta #3005 L. C y E,,Vallarta Poniente,Guadalajara,Jalisco,44110,9:00,20:30,,,10:00,13:00,,,,(33) 3616 33 65,,,,20.674314,-103.389646,Estafeta,EM5DGDL215
Residencial Victoria,Estafeta,Av. Mariano Otero #2767,,Residencial Victoria,Zapopan,Jalisco,45089,9:00,20:30,,,10:00,13:00,,,,(33) 3647 53 59,,,,20.649938,-103.400094,Estafeta,EM5DGDL112
Santa Cruz del Valle,Estafeta,Incalpa #900 L.2,,Santa Cruz del Valle,Tlaquepaque,Jalisco,45618,9:00,21:00,,,10:00,13:00,,,,(33) 3837 27 70,,,,20.575858,-103.345827,Estafeta,EM5DGDL967
Moderna,Estafeta,Calz. Independencia Sur # 1255,,Moderna,Guadalajara,Jalisco,44190,9:00,21:45,,,10:00,13:00,,,,(33) 3619 22 05,,,,20.657071,-103.350935,Estafeta,EM5DGDL551
Providencia,Estafeta,Ruben Dario #1313 int 1,,Providencia,Guadalajara,Jalisco,44630,9:00,21:45,,,10:00,13:00,,,,(33) 3641 45 00,,,,20.696282,-103.383079,Estafeta,EM5DGDL775
Centro,Estafeta,Nicolás Bravo #180 L.2,,Centro,Zapotlanejo,Jalisco,45430,9:30,14:00,,,10:00,13:00,,,,(373) 734 39 22,,,,20.618668,-103.070242,Estafeta,EM5FZPL661
Centro,Estafeta,Ocampo #297,,Centro,Ocotlán,Jalisco,47800,9:30,14:00,,,10:00,13:00,,,,(392) 922 47 82,,,,20.352015,-102.773695,Estafeta,EM5FOCN170
Centro,Estafeta,Hidalgo #256 A,,Centro,La Barca,Jalisco,47910,9:30,17:00,,,10:00,13:00,,,,(393) 935 24 69,,,,20.28296,-102.547629,Estafeta,EM5FLBA728
El Rosario,Estafeta,Av. González Gallo #2199,,El Rosario,Guadalajara,Jalisco,44891,10:00,14:00,,,10:00,13:00,,,,(33) 3659 67 81,,,,20.640358,-103.329269,Estafeta,EM5DGDL598
Centro,Estafeta,Maestranza #232 A,,Centro,Guadalajara,Jalisco,44100,10:00,14:00,,,10:00,13:00,,,,(33) 3613 31 61,,,,20.6731581,-103.3454269,Estafeta,EM5DGDL268
Alcalde Barranquitas,Estafeta,Av. Alcalde #1001 Int.1,,Alcalde Barranquitas,Guadalajara,Jalisco,44270,10:00,14:00,,,10:00,13:00,,,,(33) 3614 17 44,,,,20.6922287,-103.3484097,Estafeta,EM5DGDL535
Jardines del Bosque,Estafeta,Av. Niños Héroes #2828 L.10,,Jardines del Bosque,Guadalajara,Jalisco,44520,10:00,14:00,,,10:00,13:00,,,,(33) 3647 27 47,,,,20.666683,-103.386875,Estafeta,EM5DGDL624
San Pedro Tlaquepaque,Estafeta,Juarez 280,,San Pedro Tlaquepaque,Tlaquepaque,Jalisco,45500,10:00,14:00,,,10:00,13:00,,,,(33) 3657 62 50,,,,20.638444,-103.315618,Estafeta,EM5DGDL809
Residencial Patria,Estafeta,Av. Avila Camacho #2958 L.8,,Residencial Patria,Zapopan,Jalisco,45160,10:00,14:00,,,10:00,13:00,,,,(33) 3636 78 24,,,,20.7149943,-103.3782072,Estafeta,EM5DGDL769
La Chapalita,Estafeta,Av. Lázaro Cárdenas #3079,,La Chapalita,Zapopan,Jalisco,44510,10:00,14:00,,,10:00,13:00,,,,(33) 3647 05 61,,,,20.663426,-103.39152,Estafeta,EM5DGDL787
La Calma,Estafeta,Av. La Calma #3623 A,,La Calma,Zapopan,Jalisco,45070,10:00,14:00,,,10:00,13:00,,,,(33) 3133 16 63,,,,20.638189,-103.418816,Estafeta,EM5DGDL804
Jardines del Tepeyac,Estafeta,Av. Patria #915 Int 2,,Jardines del Tepeyac,Zapopan,Jalisco,45034,10:00,14:00,,,10:00,13:00,,,,(33) 3125 38 26,,,,20.659929,-103.423391,Estafeta,EM5DGDL19A
Jardin Real,Estafeta,Av. Santa Margarita #4860,L.112,Jardin Real,Zapopan,Jalisco,45136,10:00,14:00,,,10:00,13:00,,,,(33) 3656 67 55,,,,20.730066,-103.441744,Estafeta,EM5DGDL784
Centro,Estafeta,C. Aguascalientes-Teocaltiche ,Km.42,Centro,Villa Hidalgo,Jalisco,47250,10:00,18:00,,,10:00,13:00,,,,(495) 968 15 10,,,,21.679762,-102.58899,Estafeta,EM1GVHG677
Verde Valle,Estafeta,Av. Mariano Otero #1499,,Verde Valle,Guadalajara,Jalisco,44550,10:30,14:30,,,10:00,13:00,,,,En Tramite,,,,20.6547248,-103.391369,Estafeta,EM5DGDL37B
Santa Maria Tequepexpa,Estafeta,Prologación Colon #1000-131,,Santa Maria Tequepexpa,Tlaquepaque,Jalisco,45601,10:30,14:30,,,10:00,13:00,,,,En Tramite,,,,20.6038227,-103.4024374,Estafeta,EM5DGDL38B
Las Aguilas,Estafeta,Av. 18 de Marzo #5128,,Las Aguilas,Zapopan,Jalisco,45080,10:30,14:30,,,10:00,13:00,,,,(33) 9688 9253,,,,20.6275179,-103.4105434,Estafeta,EM5DGDL36B
Centro,Estafeta,Blvd. Adolfo López Mateos #364,,Centro,La Piedad,Michoacán,59300,10:00,19:00,,,10:00,18:00,,,,(352) 522 07 10,,,,20.335275,-102.018086,Estafeta,EM1HLPD137
Centro,Estafeta,Constitucion de 1917  S/N,,Centro,Cd. Lázaro Cárdenas,Michoacán,60950,9:00,14:00,,,10:00,13:00,,,,(753) 532 36 12,,,,17.952709,-102.194266,Estafeta,EM3CCLC062
Centro,Estafeta,Federico Higareda #176,,Centro,Sahuayo,Michoacán,59000,9:00,14:30,,,10:00,13:00,,,,(353) 532 41 14,,,,20.054829,-102.717609,Estafeta,EM1HSHY226
Lomas del Valle Sur,Estafeta,Tata Vasco S/N,,Lomas del Valle Sur,Uruapan,Michoacán,60123,9:00,15:00,,,10:00,13:00,,,,(452) 524 79 12,,,,19.416272,-102.056379,Estafeta,EM1HUPN079
Centro,Estafeta,Pino Suárez Sur #462,,Centro,Zamora,Michoacán,59600,9:00,15:00,,,10:00,13:00,,,,(351) 515 45 23,,,,19.984147,-102.288959,Estafeta,EM1HZRA065
Centro,Estafeta,Francisco Villa #25,,Centro,Uruapan,Michoacán,60000,9:00,16:00,,,10:00,13:00,,,,(452) 519 44 15,,,,19.42434,-102.046688,Estafeta,EMCHUPN772
Paracho de Verduzco Centro,Estafeta,20 de Noviembre #362 L.B,,Paracho de Verduzco Centro,Paracho,Michoacán,60250,9:00,17:00,,,,,,,,(423) 525 33 40,,,,19.645588,-102.047699,Estafeta,EMCHUPN817
Centro,Estafeta,J Ma Morelos y Pavón Ote. #464,,Centro,Apatzingan,Michoacán,60600,9:00,18:00,,,10:00,13:00,,,,(453) 534 01 64,,,,19.087066,-102.349458,Estafeta,EM1HAPZ129
Ampliación Sur Cd. Industrial,Estafeta,Segundo retorno #65,,Ampliación Sur Cd. Industrial,Morelia,Michoacán,58200,9:00,19:00,,,10:00,13:00,,,,(443) 317 81 48,,,,19.721423,-101.143398,Estafeta,EM1HMLM373
Morelos  ,Estafeta,Arnulfo Avila #247,,Morelos  ,Morelia,Michoacán,58030,9:00,19:00,,,10:00,13:00,,,,(443) 316 01 03,,,,19.700687,-101.207562,Estafeta,EMCHMLM984
Juventino Rosas,Estafeta,Perif Ignacio Zaragoza #25 B,,Juventino Rosas,Patzcuaro,Michoacán,61605,9:30,14:30,,,10:00,13:00,,,,(434) 342 13 49,,,,19.509281,-101.615445,Estafeta,EM1HPTZ146
